gender	height	weight	education	age	working_time_hour	working_satisfaction	salary	personal_life	frequency_of_attend_club	Bonus_month	working_participation	relationship	change_job	position	health	target
0	194.44829706121817	101.93681363025053	2	48	8	1	51517	2	1	14	4	1	0	3	1	False
1	147.96325060351626	13.408251085322895	5	34	6	2	67812	2	2	4	1	7	3	2	1	False
0	159.60080518672547	82.01701993661396	5	-16	8	2	41201	1	1	19	1	8	2	3	4	True
1	181.03613104822983	70.4434827763887	4	65	6	3	38556	3	2	7	5	4	0	3	2	False
1	124.28045246978107	44.155952337990136	4	77	1	3	42044	4	2	18	5	4	0	3	4	True
1	149.70484382416046	42.724873653500126	5	50	6	3	49712	4	3	7	3	9	0	3	1	False
0	174.51600058299775	54.23342957989355	5	37	12	5	61717	4	1	13	3	10	0	1	4	False
0	183.98920901408752	100.9345086787622	1	16	8	5	51492	4	4	8	3	5	1	2	1	False
0	149.29078078024077	47.19795896185728	3	48	10	3	36866	1	1	8	4	4	0	2	1	False
0	176.37640303307379	47.66521387833344	5	42	8	5	35940	3	4	7	1	1	2	4	1	False
0	203.06757291664744	65.14985232076049	3	26	6	4	20342	1	4	19	2	3	3	3	3	True
1	208.70771967970367	37.27922314615181	1	45	7	5	37884	4	1	22	1	2	2	3	4	False
1	188.73809805806664	57.383799613125284	1	49	13	3	53807	4	4	14	3	3	2	2	1	False
0	179.86608151138643	104.72944893865827	3	32	5	4	33543	3	2	17	1	1	0	1	1	True
1	181.6872934900083	73.06050489820684	4	27	2	4	73360	4	1	16	1	4	3	3	1	False
1	148.44079778779488	9.432183871728562	5	29	5	5	39997	3	3	6	5	7	3	4	1	False
0	185.30852897409795	73.56416971453058	5	-11	11	3	38164	2	3	8	5	3	3	4	1	False
0	192.27058821177556	88.88566283553222	2	41	3	3	56030	3	3	19	1	2	0	3	1	True
0	162.9560531975925	61.10895147246978	2	38	7	2	39147	2	1	3	4	7	0	3	1	False
1	192.1113005101122	33.03520724107157	2	40	9	1	74692	4	3	1	4	6	1	2	1	False
1	164.1968942774155	47.33544902399355	5	46	8	2	35212	4	3	1	4	1	2	1	4	False
1	160.43552689348297	58.9358707832001	2	58	6	3	16345	4	2	19	3	4	1	4	1	True
1	143.6592072579799	67.03754162963546	2	60	4	4	45166	2	3	22	2	9	2	2	4	False
1	132.39545667558411	54.85846337471902	5	60	4	3	42333	2	4	16	1	2	1	1	1	False
0	192.3316545055948	70.60272631020526	2	35	13	2	24096	1	2	0	2	3	0	5	1	False
1	162.3436702983197	73.2648530248504	5	47	11	4	25582	1	3	9	4	1	3	3	1	False
1	142.34271094959726	57.57293320333092	2	24	6	4	32996	4	1	12	1	2	3	4	2	False
0	169.57809519975348	52.1382337808064	3	61	7	2	18344	4	3	11	4	9	1	3	1	False
1	153.76230055787008	65.3577371159101	2	62	6	2	51515	2	3	20	1	7	0	3	1	False
0	163.02750494144865	78.91809540275055	5	31	11	3	20990	4	2	10	2	6	1	3	2	True
0	158.85940659296313	58.22286589905516	2	60	11	4	59249	1	4	11	2	10	2	7	1	False
1	189.33614538311303	59.108112658465004	4	57	14	2	19372	3	4	14	5	7	0	1	1	False
0	186.25194180963885	70.12746256433486	3	67	12	1	31823	3	3	4	5	8	3	2	4	False
1	168.4490251509349	36.052376307498285	2	38	5	1	51635	1	2	18	4	7	2	5	1	True
0	178.61377526398815	51.96426064592657	3	43	6	2	50735	4	4	22	2	6	3	4	1	False
0	170.93817630852323	83.03294837729686	4	33	1	2	22300	4	1	1	3	3	2	4	1	False
0	210.23814917703686	81.95616584252818	5	34	15	5	60360	2	4	15	2	5	3	2	1	True
0	187.20588871796107	104.97874142449723	4	47	7	2	37665	2	3	5	1	7	1	2	1	False
1	156.62059686686362	80.06750786769337	5	19	12	5	40027	2	4	11	4	1	1	4	1	False
1	173.6502447217411	76.5777467078002	5	50	4	4	56694	3	4	16	3	4	1	4	1	False
0	144.84572725701284	81.56243452646115	3	56	8	1	35603	2	3	10	1	1	1	1	1	False
0	158.56471192599682	85.35180720228908	1	58	10	2	44898	1	4	17	2	10	1	5	3	False
0	177.42204770188476	59.75001286317471	5	61	13	2	54209	2	4	2	1	6	2	3	1	False
1	137.1375653074701	50.652245795298526	4	46	16	3	25188	2	2	10	2	2	2	3	1	True
1	181.87422575115454	61.8935772250454	4	26	11	4	15210	1	3	17	5	2	1	2	1	False
0	193.61578255026015	96.5510365874267	1	29	13	4	77030	1	2	5	1	8	2	3	2	False
1	140.8613575244375	84.31975388491124	3	8	8	5	39915	1	2	5	2	6	3	3	4	False
0	150.51744803023283	26.942962540660723	5	53	7	2	46755	2	1	4	2	2	3	4	1	False
1	161.41752889911447	51.57721466356723	4	50	8	3	44333	1	4	20	3	5	1	5	1	False
0	212.71188506539357	82.17724394211392	5	25	8	2	20235	1	3	13	5	6	0	2	1	False
0	174.73290075699327	63.746046983892484	5	63	10	5	32898	4	1	16	1	5	0	1	1	False
1	165.88106149376245	51.61482139767836	4	57	9	4	13723	1	1	8	5	1	0	2	1	False
1	168.41669259939692	69.21710426270495	4	40	8	3	20162	2	1	14	2	6	1	1	4	False
0	200.73490335748986	65.01920896831501	5	52	8	4	41962	1	1	3	5	4	0	3	2	True
0	164.3157142638642	68.25974974085898	1	52	7	2	51919	4	3	21	2	9	3	3	1	True
1	135.38997759622748	78.79456339069841	5	76	7	3	35483	1	3	1	1	5	2	2	1	False
0	169.31482673244653	51.02012476682253	2	29	8	4	43276	2	4	18	5	6	2	3	4	False
0	164.5258899296663	85.74988946168745	5	35	11	5	47586	4	2	20	1	2	3	3	1	True
0	177.16223270346967	86.38763161698611	1	33	11	1	32492	1	4	0	5	10	1	2	2	False
1	163.17693874721832	129.76642167998455	3	29	12	2	25205	1	2	11	1	8	1	3	1	False
1	178.79461275342828	37.749963142072914	3	53	10	5	66449	2	2	8	3	9	2	3	4	False
1	152.87892538725583	32.51602805946828	4	35	8	3	77075	2	3	13	1	7	0	2	1	True
1	158.1861050786769	59.243453105484996	3	79	7	4	29794	1	3	23	1	8	2	2	1	True
0	185.00815300508532	52.18192414448552	2	32	10	3	52111	1	3	23	2	1	1	4	4	True
0	177.27416052968525	71.80786571484094	5	34	8	3	38698	4	4	5	2	5	2	2	1	False
1	165.24370971546085	43.0313828391925	5	31	10	1	68217	2	3	4	4	5	1	5	1	False
1	160.1404132850311	32.86227113438416	1	43	7	1	43703	2	2	14	1	4	3	4	1	False
0	196.8764277228715	54.190803082827955	5	54	8	2	56272	3	2	20	1	7	0	4	2	False
1	120.50592167226512	75.31525695375377	2	40	10	2	29219	4	3	1	5	6	1	1	1	False
1	160.60558795059256	69.57202696893846	3	44	7	2	47287	4	4	22	5	6	1	4	1	False
1	150.52684215663172	64.22784531340668	5	42	13	1	19874	4	3	8	5	6	3	5	2	False
0	187.31257613882195	69.57616140910808	3	9	5	3	59371	3	4	22	1	5	2	5	1	False
0	155.4667407395682	73.36463628261369	1	25	6	5	21550	4	4	6	3	8	2	3	1	False
1	153.7001588312438	27.79642752602942	3	53	11	5	48393	1	4	15	2	1	1	4	2	False
1	172.7569993202976	56.793299092691086	4	76	6	2	50328	2	3	15	3	10	3	6	1	False
1	160.28296413616218	38.48636517867743	2	51	9	5	24920	2	3	0	2	4	3	4	4	False
0	153.91166764174017	53.265963823968875	2	60	9	5	46521	4	4	23	5	9	3	4	1	False
0	174.84510499869722	51.42197596006156	3	36	11	5	33664	1	2	4	5	1	1	6	2	False
1	154.01733403925422	30.462501742497516	4	49	10	4	40165	1	1	18	4	4	0	3	1	False
0	214.43843562473876	49.90967422916407	4	17	12	3	53757	4	3	0	5	2	1	1	1	False
0	192.70490085855644	33.612309282177335	5	41	7	3	30138	4	4	22	2	9	3	4	1	False
1	138.0350502158159	43.64994010013376	5	52	10	2	50760	4	1	12	1	6	2	6	1	False
1	176.02139973771244	71.82219865962801	1	36	8	5	37647	2	2	6	4	4	1	3	2	False
1	161.8221443103188	13.678875023220563	2	47	7	1	26481	1	4	3	3	6	0	3	1	False
0	176.52472622698394	50.23607384551268	5	33	12	2	18773	2	2	17	3	1	0	2	1	True
0	156.7518799015117	106.28341774142848	1	76	12	5	18504	3	2	14	3	6	2	3	1	False
1	167.1378940035314	41.27826896284152	2	52	18	1	50484	3	3	7	4	3	3	3	1	False
1	143.64474000139322	88.19797779793333	4	48	7	5	39686	1	2	19	3	9	3	3	1	False
0	162.50329285409913	67.53274730740135	1	57	4	2	57647	2	3	9	5	7	0	4	1	False
0	164.30823569673686	66.79798024675631	2	16	18	2	29427	4	3	14	5	1	2	6	1	False
0	195.45476735154065	47.56682541894867	5	58	7	1	27358	4	3	13	5	6	1	4	1	False
1	202.89986010286475	95.49403945577576	1	81	9	5	58462	3	1	9	1	2	0	3	1	True
0	167.4216400507743	64.63854626498399	4	46	8	1	39862	4	3	19	5	6	1	4	1	False
0	138.5307050827531	52.24874655574818	2	14	5	3	31577	3	4	1	5	9	0	6	4	False
0	200.36848517824836	61.12108799065808	1	52	13	5	31455	3	3	13	3	4	3	4	1	False
0	158.34841554247836	50.53107461679083	1	19	5	1	50457	3	1	11	4	6	2	5	1	False
1	150.53789401807083	52.800888950661346	2	43	13	4	38626	3	2	14	1	6	0	4	1	True
0	217.60665166357967	63.16075531854386	1	33	7	4	44323	4	1	21	2	8	3	1	1	False
0	168.9962908536744	73.84789539516669	2	68	10	4	30304	2	1	8	4	4	2	4	1	False
1	185.6533309645768	54.64196488992344	3	25	3	1	39853	1	4	15	2	1	3	3	1	False
0	200.20316055344952	89.03499905260611	2	59	7	1	40604	4	4	1	4	5	1	2	3	False
0	137.62952429348587	113.90146755791861	3	21	5	1	23156	3	4	1	2	8	1	2	3	False
0	191.7385235316781	89.3734848771296	4	16	3	3	28267	2	1	2	3	7	1	3	2	False
1	136.26189382326118	56.3798224737984	1	17	3	4	54496	2	1	20	4	3	2	3	2	True
0	163.23576477156402	81.37088921469956	1	29	10	1	52270	4	4	5	5	4	1	3	1	False
1	180.01531511769502	70.31429703159729	1	34	9	2	21974	1	4	0	1	3	3	4	1	False
1	193.86272650759045	38.20457577954934	4	25	8	3	49636	2	3	7	2	9	0	3	3	False
0	172.85282119151822	70.06131899972164	2	13	12	3	31763	2	2	8	2	8	0	4	1	False
0	169.3010577389139	44.18007544521927	3	64	4	1	34343	1	1	16	3	9	0	4	1	True
1	167.29946988477002	21.44294758098325	4	23	7	5	32820	4	2	4	2	9	1	1	1	False
0	143.16944584763323	69.6953722180521	1	25	12	4	58381	1	3	16	3	4	3	3	1	False
1	181.18453974743971	59.957820192304226	1	34	5	5	45970	1	2	20	2	4	2	3	1	False
0	162.31243954215168	50.96163678622507	1	49	8	1	38917	1	4	4	2	3	3	3	1	False
1	149.91616330831806	8.175489193557077	5	28	13	4	45832	2	4	10	4	1	2	4	1	False
0	168.62352204437678	53.86221011371404	2	41	1	3	45263	1	1	0	4	7	1	5	1	False
1	184.32754181548768	61.7114626981301	4	87	11	5	47023	4	1	7	3	2	3	4	1	False
1	194.212003343919	75.49843568879926	2	-2	12	4	24793	3	3	0	1	10	2	5	3	False
1	175.1014633881781	79.9176876418182	5	42	10	2	21699	2	4	12	5	8	0	6	2	False
1	142.15691287323855	23.69861238194528	5	106	11	3	61797	4	1	5	4	10	1	4	1	False
0	171.02159799453742	72.8742061167869	4	52	9	5	38482	2	1	18	1	6	1	3	1	False
0	201.61945448635913	44.9096372202545	2	5	12	5	36227	4	3	7	5	6	2	1	1	True
1	200.6693237393148	34.21265804738333	5	32	7	5	26535	3	1	16	2	7	0	3	3	False
1	154.35230472383347	58.925459215648075	2	81	10	5	50557	4	1	15	4	8	0	1	4	False
1	172.35836454635154	76.47517145609396	5	53	7	2	34512	1	2	4	1	4	0	3	1	False
0	179.17362485989295	105.07415499923344	1	5	11	4	46583	2	3	14	5	2	3	5	1	False
0	177.7190433931183	62.817930991893796	2	51	12	5	52298	2	2	0	1	9	0	2	3	False
1	166.74998596714815	69.52442573894476	2	58	11	4	46722	2	4	0	5	10	3	4	1	False
0	161.13278583969	47.58128521280791	1	90	9	5	13126	1	1	22	2	7	1	7	4	False
0	162.2179874818299	67.00225271510806	2	65	5	3	50309	1	2	21	4	5	2	1	2	True
0	195.26157762512912	68.17137719295197	4	65	6	4	18862	4	3	2	1	4	1	3	1	False
0	212.03143267834722	57.37178065388364	3	39	12	3	47688	3	3	22	4	8	0	4	1	False
1	176.57005864135664	27.369806997511937	5	37	5	1	26574	1	4	10	5	3	0	4	1	False
1	175.2101566722579	68.41586352247306	4	50	9	3	45549	3	3	10	5	3	3	7	3	False
0	232.69367393725096	89.47367339985506	1	40	11	5	58695	4	3	9	4	3	3	2	3	False
1	144.80484662736498	48.26277679955744	2	64	11	5	51831	1	2	15	5	8	3	4	1	False
0	176.8732598653925	92.66049222088024	3	73	6	5	46838	3	3	7	1	7	0	3	4	False
1	187.4244993822148	60.60538690073267	2	48	7	2	16649	4	3	23	4	5	3	2	2	False
0	202.35407707180542	75.77343552971628	1	35	7	2	38686	2	4	6	5	7	1	2	1	False
0	175.96415580751093	111.25431939733895	4	75	9	1	29658	2	4	1	4	10	0	7	2	False
1	151.42641807220676	49.327603241905365	2	33	5	2	14586	3	2	8	2	3	0	3	1	False
1	145.21298244115903	19.53541286971015	1	10	8	2	42999	2	1	8	5	1	0	2	1	False
1	165.11089533234167	50.34524671997066	4	51	9	5	47623	4	1	1	5	10	1	2	1	False
0	161.93045708837224	58.60030836872972	4	63	8	1	58949	4	3	13	1	5	2	3	2	False
0	197.0040752648524	64.29276587759104	4	33	10	3	62309	3	1	24	4	9	0	2	1	False
0	160.06929102902598	84.16244993544638	5	51	10	5	33378	2	3	5	1	2	0	2	1	True
0	166.78292276130364	54.41167700619504	3	59	8	2	23590	4	3	2	1	2	1	3	1	False
0	219.21260121623197	55.43357877998218	5	39	8	3	59639	2	2	11	1	10	1	2	1	False
0	164.23739733176893	49.326250333177825	3	43	9	2	47688	3	3	2	3	10	0	1	1	False
1	160.6292992790582	33.76993624767904	1	17	7	5	32065	2	3	0	1	4	1	3	3	False
1	208.5301989826103	87.99206827410728	2	48	12	4	19181	4	1	23	5	3	1	3	1	False
0	146.81524483524555	81.82776758312353	3	28	11	2	51659	3	2	13	1	5	1	4	1	False
1	172.81113134153375	76.96254615753406	4	97	8	2	41769	3	1	20	4	1	2	6	1	False
1	140.1081339539777	35.783426762602915	4	-3	12	5	19281	3	4	5	1	6	1	3	1	False
1	129.50338291727132	65.90146246528691	4	42	6	3	45191	1	1	17	3	4	3	5	1	False
1	155.30009402507335	62.23214154141425	5	49	11	2	60578	2	3	13	2	10	0	3	1	False
0	149.159046094074	69.58850463889758	2	29	9	2	30193	1	3	9	1	6	0	3	1	True
1	165.91556180885908	60.095727136712426	4	31	7	3	17164	3	2	18	1	2	0	2	4	True
0	183.3258138583181	47.84833253576739	1	-8	4	4	27983	4	4	0	5	7	0	4	1	True
1	159.92937938779505	42.43980680514426	3	43	13	5	37916	1	3	6	3	3	1	2	3	False
0	165.61447943437807	81.0091586698363	2	23	10	4	35294	3	1	23	1	10	2	5	1	False
1	176.86568111390102	59.513020215541424	3	16	7	5	43443	2	3	18	1	5	0	4	1	True
0	167.15744051903695	59.16559713495216	5	65	6	3	49915	2	4	23	5	2	2	3	3	False
1	137.96289201036632	42.853685013936484	2	62	7	4	18507	2	3	17	5	9	0	2	1	False
1	172.78535234458332	30.114631241803455	2	23	11	3	64928	4	3	11	1	7	1	3	1	False
1	143.79848808297476	28.069228935155074	4	20	10	3	46478	1	2	15	3	2	3	5	4	True
0	185.6930492851137	69.50834701410214	5	27	13	3	57142	3	3	12	5	7	0	4	2	False
0	145.9328942032065	-0.09924193490006417	4	18	10	5	43114	1	2	7	4	4	2	4	1	False
1	192.9597894189978	62.32477216173845	4	62	0	1	37987	2	1	8	5	8	0	4	1	False
0	141.44399749742976	45.24633659794971	2	34	11	5	40962	3	4	23	5	7	2	3	1	False
1	139.78567356208583	58.880607422109385	4	39	10	4	22620	4	1	24	3	1	3	7	4	False
0	173.30019816093738	85.20938108170043	1	64	12	4	46897	3	3	23	1	7	1	3	1	False
1	190.483257595795	36.02549797353163	3	18	4	2	36976	1	4	13	1	8	1	3	3	False
1	125.35438560939737	60.7804769305109	5	27	15	3	44598	4	4	13	4	8	3	3	1	True
0	204.88604494788905	63.011534673968676	4	44	7	4	56088	2	2	19	5	3	2	2	1	False
0	163.40861149452044	71.99507926543114	2	70	11	5	48108	4	4	4	2	4	0	3	1	False
0	178.87233699198302	46.92117847003243	1	28	13	5	48154	2	3	20	2	2	1	3	1	False
1	175.837502303117	55.32891248356719	1	56	13	3	40299	3	1	2	1	9	1	6	1	False
0	181.33422995612213	54.07964561625315	4	81	9	5	46193	3	4	16	2	2	3	5	3	False
0	153.4062345924707	59.89211135698473	5	12	12	5	32618	2	2	11	1	5	3	1	1	False
0	151.06140731529618	66.57071427769321	4	63	7	5	58663	4	4	1	4	10	3	4	1	False
0	207.33443070835807	104.12880274635882	4	67	9	1	52775	3	2	14	1	1	0	7	1	True
1	156.76214576179743	89.0110668768885	5	5	10	2	29073	4	2	24	5	7	1	5	1	False
1	163.3529707704853	79.5922337254786	2	55	8	1	54384	1	4	5	3	1	3	4	1	False
1	196.331660216523	50.23357856524358	1	87	5	1	12034	3	2	4	1	9	1	5	1	False
1	140.03991616577792	67.05021906496589	5	17	14	3	60756	2	1	0	1	9	0	3	1	True
1	164.21219645057852	67.82343525283308	1	20	14	5	23957	2	4	0	1	4	1	3	1	False
1	137.6498538278334	76.3776963823843	2	40	9	4	33305	1	3	16	4	7	1	4	1	False
1	183.42092923301738	57.682879319097125	1	54	6	2	22125	1	2	18	5	1	1	4	1	False
0	208.5693630781125	73.29482728774715	3	77	6	1	60162	3	1	21	5	2	1	3	1	False
1	154.86887256541297	36.918573378512946	1	26	12	5	53411	3	2	14	2	9	1	4	1	False
1	163.70746847445014	57.97198301855566	3	76	12	3	39013	1	4	6	2	7	2	1	1	False
0	162.9223103621963	41.28226500843462	5	33	7	5	23249	2	1	16	5	1	2	3	2	False
1	128.23649573921972	83.75568452511449	1	18	9	1	19127	3	1	20	2	5	0	2	1	True
1	138.33167432800622	67.89762114084759	5	63	8	2	46237	3	1	17	4	5	1	5	2	False
1	134.9244361323702	89.31004042246263	4	38	7	5	70305	2	1	0	4	9	0	6	4	False
1	164.72066043220676	69.20734533572364	5	60	10	3	38667	1	1	17	1	10	2	3	1	True
0	146.64655196969676	65.01236515179419	4	46	10	2	51649	3	4	3	1	10	0	3	1	False
1	171.45269666912523	60.85153599193121	1	63	5	3	40065	1	3	12	5	8	0	3	2	True
1	152.77644016925558	76.9042983348922	3	59	11	4	27261	2	3	5	3	2	0	3	4	False
0	146.18156621546052	67.57083083919876	2	49	11	5	31749	2	1	22	3	9	1	5	1	True
1	174.27155978579904	53.24762416797151	4	37	12	2	40720	3	4	0	5	5	1	2	1	False
1	158.0092750570458	53.22230994877768	4	31	2	5	53002	1	4	10	2	7	3	5	3	False
0	145.47562147599092	58.797875273139866	5	64	11	1	60380	1	4	22	1	3	2	2	4	True
0	191.45735278248836	67.91689931895313	4	31	5	1	10656	1	1	22	3	8	3	3	1	False
0	155.48181861110595	90.27962971221268	5	61	6	3	13608	3	1	10	5	1	2	3	4	False
0	133.90015623639673	79.50650618247303	4	65	8	2	47378	1	4	21	1	4	2	2	1	False
1	149.73738289891853	73.86479390811283	1	37	7	5	33907	4	1	23	2	3	3	5	1	False
0	179.573218322897	77.63686942978626	2	23	4	2	43151	3	4	2	2	1	3	3	1	False
1	162.14574502701342	45.29691826302571	2	69	9	3	29717	3	4	11	4	6	0	3	1	False
1	176.28491748231832	53.39718072445175	2	64	7	1	28261	1	4	5	5	8	0	4	4	False
0	172.07205667525025	77.20498837491058	4	47	9	2	77356	2	2	14	3	6	2	7	2	False
0	146.55383135323933	95.12742533795773	2	77	10	4	18578	3	3	20	3	4	2	6	1	False
0	173.6416979166522	72.1682376492229	4	77	5	5	59279	1	4	15	4	2	2	4	3	True
1	153.0835592953091	56.270102690340764	2	12	12	3	78320	1	4	15	2	4	1	5	1	True
0	151.3570390253078	61.46854225849654	3	55	12	3	65081	2	1	1	5	9	2	4	1	False
0	146.64163625468387	66.72765441613814	3	55	5	5	25005	1	4	22	1	5	2	1	1	False
0	191.28824209844663	20.06611912154434	5	47	7	3	60103	2	2	19	5	1	1	3	2	False
1	154.12875008683628	58.527237549761395	3	46	13	2	64252	3	3	15	5	1	2	2	1	False
1	150.48956601193993	49.350183726126076	4	28	11	5	58189	3	1	8	3	1	1	6	2	False
0	147.88521593621326	48.36525055442744	4	57	9	4	28537	4	3	19	5	1	0	4	4	False
1	170.54626092651463	30.060551418420825	4	62	5	2	28834	4	3	1	2	8	0	3	1	False
1	148.7938209193539	65.27197587816927	4	44	5	2	44249	4	4	10	1	9	0	3	1	False
0	161.6977013218741	57.545556150782005	4	53	8	3	60265	1	1	23	1	9	0	3	1	True
1	156.62303284107787	79.75183839450398	4	71	7	2	45125	4	4	19	1	7	3	1	1	False
0	183.22642012585118	64.01144880399725	5	34	10	2	38452	4	3	15	2	7	2	4	1	False
0	192.47860791667952	49.007824495269666	4	58	9	3	21922	3	1	18	5	8	0	7	1	False
0	164.8323939450791	64.50772319991873	2	44	11	3	50020	3	3	21	5	8	0	7	1	False
1	173.95572914868075	54.107537398612784	4	53	13	4	22219	4	1	7	5	2	0	2	1	False
0	195.97084343089784	66.0241001590631	3	39	11	3	32757	3	4	17	2	2	1	2	1	False
1	167.1567649106101	62.38425779861954	5	20	4	4	60322	2	2	5	1	10	1	3	4	False
0	156.98675525342344	27.591245675797268	5	43	4	1	7384	4	1	20	3	2	3	3	1	True
0	157.09862992616382	52.001733486539415	3	67	10	3	27819	2	3	4	5	9	3	1	2	False
0	169.95873836893466	26.77393742108086	5	25	5	3	17377	2	2	21	1	10	0	4	1	True
1	134.26546724427573	69.74117869515679	1	23	11	3	49274	2	1	12	5	5	0	3	1	False
0	161.35232265097625	40.213912800109455	4	70	10	1	34825	4	2	24	5	7	0	4	2	True
1	179.2327783975667	41.27192696475314	4	38	7	3	48505	1	4	6	1	7	1	6	1	False
0	177.5269227459097	57.36299688858397	2	9	5	1	63448	4	2	5	3	7	0	3	4	False
1	147.15499811315382	81.89468299812029	4	48	9	5	33261	2	2	5	4	6	0	2	1	False
1	139.0601440248472	42.81713073191016	4	18	13	5	149	4	1	16	5	2	1	2	1	False
0	142.23588492207918	51.93913592780649	5	49	6	5	39942	1	3	3	1	4	1	5	1	False
0	197.26891535703103	43.91106651559278	1	10	12	1	3067	4	1	3	3	9	3	1	1	False
1	169.82535975258176	50.51423490841979	3	47	10	2	41205	1	4	13	4	4	1	2	2	False
0	187.02474147105522	42.35460805967907	5	58	11	5	34120	1	2	21	5	5	1	5	1	False
0	165.70635057696515	72.36255935710112	5	41	7	2	49944	2	4	24	1	3	0	3	1	False
0	157.1957709232255	58.64839879978077	3	51	11	3	52584	4	1	15	3	8	0	2	1	False
0	175.20537429178157	23.46566959261692	4	10	8	3	37749	2	4	14	3	1	1	1	1	False
1	153.83468803863207	33.99004230506891	4	31	13	5	34338	4	1	11	1	8	0	2	1	False
1	179.48033558617126	87.38785202718542	3	40	6	2	37854	1	2	21	3	4	1	5	3	False
0	174.9087354023043	81.84956175013477	3	51	8	3	56152	1	3	24	3	10	3	4	4	False
1	169.98361393217667	68.86955319154528	3	39	7	4	48407	4	2	5	3	1	2	6	1	True
1	129.5001582611526	100.3204626210666	5	11	8	2	46107	1	1	6	3	5	3	3	1	True
1	155.57583252407477	74.93247387909162	5	23	6	5	49361	1	2	5	3	6	2	4	1	False
0	138.39253166551828	63.095912791596376	1	65	16	3	58731	4	3	3	1	7	2	3	1	False
1	127.95977145204188	33.2663200213088	2	62	4	3	79389	1	4	15	1	5	3	6	2	False
1	204.79550347600616	69.44162745267485	3	65	13	3	19408	1	3	18	3	3	3	7	1	False
1	148.28872221804426	52.31146355240945	1	19	8	3	50441	2	1	19	3	4	0	3	1	True
0	195.74059384802374	36.48901176331957	1	44	13	5	50432	4	4	23	5	2	3	3	4	False
0	167.8707622050222	60.35250789214257	3	74	11	4	26988	2	1	5	5	7	0	3	1	False
0	147.14098533811662	85.69692216305987	5	70	13	3	70759	2	3	18	2	3	2	2	3	True
0	185.042246941686	68.33524128089952	5	40	7	1	26754	2	2	20	5	4	0	1	1	False
0	182.89376995403734	84.4997261638287	3	56	8	2	42115	3	3	0	2	5	0	2	3	True
0	171.75899591925597	78.34615136710957	1	38	5	5	45942	1	4	8	1	3	0	7	1	False
0	138.92892131080663	52.27778322005023	1	28	3	3	38118	3	3	1	1	10	0	3	2	False
0	157.07354431405102	64.60921456884182	4	39	7	1	35283	3	3	5	4	5	0	3	1	False
1	200.6636514320383	19.28814963483837	3	33	5	2	24457	3	4	7	1	5	3	3	1	False
1	139.31732140808475	55.068635509320124	3	61	8	4	46561	1	3	0	4	9	2	4	4	False
0	146.28815843823034	102.40280562888373	3	50	11	1	32595	4	4	22	4	5	0	2	2	False
1	124.63193670713592	43.37353475025104	3	8	13	5	37053	3	3	11	2	7	0	5	4	False
1	137.96598471156085	16.510778851959614	2	77	10	1	63604	1	2	16	3	3	3	2	3	True
0	132.028136186438	98.66833469001355	3	54	10	1	31278	2	1	8	4	7	3	3	3	False
0	145.66390788085099	47.68718794387978	2	45	5	3	52615	3	2	14	5	7	3	7	4	False
1	112.52528683986166	47.18988889460069	2	38	13	2	33290	1	3	12	2	6	2	3	1	False
1	135.59162586415002	71.89025136070393	4	1	10	3	37179	4	1	17	1	6	3	2	3	False
0	168.6900655568093	87.30698393577316	2	42	7	4	8149	4	1	21	3	6	0	5	1	False
0	170.3444140480305	58.30279022424201	1	66	7	4	64548	1	1	7	1	3	1	4	1	True
1	154.182117300352	85.85144580571755	2	75	7	2	26841	1	3	13	2	1	1	3	1	True
1	184.94400505688373	49.16178086596797	2	40	10	4	59501	3	1	9	3	6	1	2	4	False
1	161.7689468211032	64.33069773875216	1	39	9	1	59778	4	4	24	4	4	3	4	1	False
1	177.99790695968284	54.50474576932564	2	49	12	1	60404	1	1	17	5	10	3	1	4	False
0	191.68485440286176	66.43851908742457	5	16	2	5	16188	2	2	0	3	6	2	4	1	False
1	132.83986377468705	24.731255410310226	1	34	10	3	50256	1	1	21	1	1	1	4	3	False
1	173.17661110648987	44.559284046994634	1	37	8	3	31323	2	1	3	3	10	1	2	1	False
1	119.6264740066625	46.15163214504138	1	50	8	5	42420	3	1	7	2	9	2	3	1	True
0	173.93285180882316	91.69169219647023	5	53	7	3	14156	2	3	13	5	5	0	1	2	False
1	123.4472598228777	47.45309471897301	2	-7	11	5	37874	4	4	5	3	9	3	2	3	False
0	168.94578545823228	76.97221652872594	1	31	7	2	70582	3	1	22	2	9	0	7	4	False
0	193.5890921016377	100.67928938738785	3	35	4	4	52201	3	4	1	1	2	2	2	1	False
0	184.12593177865244	83.11505464522507	2	48	10	3	44343	2	1	10	2	10	2	1	1	False
1	127.87023145521638	61.76951061999466	4	29	11	3	47184	2	4	11	5	7	2	4	1	False
0	189.45486617577194	48.23920496599641	3	65	1	4	38881	3	4	6	3	4	3	1	1	False
1	178.60570670550368	21.710008588691913	4	41	11	3	36574	4	4	24	3	1	1	3	1	False
1	125.78920566720163	53.11656166245867	1	77	13	3	56031	2	1	14	3	10	3	3	2	False
0	188.0086450170108	76.13554306856027	3	39	8	1	53225	2	1	24	3	4	3	3	1	False
0	126.58538380313428	57.72993726870548	1	32	10	5	38253	2	1	2	4	4	0	3	2	False
1	134.79719339071247	61.23640769836116	4	34	6	5	58393	1	1	0	4	7	2	4	4	False
0	167.91122447227542	75.46568534796796	3	41	8	5	29298	3	2	10	2	1	0	3	4	False
